Date,CSPX_Open,CSPX_Close,3USS_Open,3USS_Close
2015-05-08,171.6999969482422,173.13499450683594,2384.199951171875,2304.89990234375
2015-05-11,173.52499389648438,174.1750030517578,2332.199951171875,2324.39990234375
2015-05-12,172.6750030517578,171.69200134277344,2381.60009765625,2352.35009765625
2015-05-14,169.32000732421875,171.05999755859375,2307.5,2280.199951171875
2015-05-15,171.1649932861328,170.3350067138672,2257.449951171875,2244.449951171875
2015-05-19,174.69000244140625,175.84500122070312,2245.10009765625,2262.64990234375
2015-05-20,176.38499450683594,176.4149932861328,2279.550048828125,2275.64990234375
2015-05-21,175.72999572753906,176.27499389648438,2285.39990234375,2265.89990234375
2015-05-25,177.0,178.35499572753906,2314.0,2299.699951171875
2015-05-26,179.38999938964844,178.0749969482422,2329.60009765625,2386.800048828125
2015-05-28,178.52999877929688,178.6750030517578,2345.199951171875,2336.75
2015-06-02,177.36000061035156,174.3699951171875,2358.199951171875,2327.0
2015-06-03,174.46499633789062,173.1300048828125,2316.60009765625,2251.60009765625
2015-06-04,172.9199981689453,171.65499877929688,2291.89990234375,2297.75
2015-06-05,171.53500366210938,173.3800048828125,2301.64990234375,2367.949951171875
2015-06-08,172.67999267578125,171.6649932861328,2496.0,2358.85009765625
2015-06-09,169.7100067138672,170.13499450683594,2381.60009765625,2376.39990234375
2015-06-10,169.57000732421875,171.33999633789062,2346.5,2286.699951171875
2015-06-11,171.90899658203125,172.77000427246094,2299.699951171875,2290.60009765625
2015-06-12,172.593994140625,171.34500122070312,2315.949951171875,2323.10009765625
2015-06-15,171.10000610351562,170.44200134277344,2363.39990234375,2373.800048828125
2015-06-16,169.32000732421875,171.36500549316406,2379.64990234375,2347.800048828125
2015-06-17,171.6699981689453,171.77999877929688,2306.199951171875,2313.35009765625
2015-06-18,170.0290069580078,171.30999755859375,2281.5,2207.39990234375
2015-06-19,172.49000549316406,172.17999267578125,2223.64990234375,2234.050048828125
2015-06-22,171.72000122070312,172.15499877929688,2215.85009765625,2182.699951171875
2015-06-23,173.97999572753906,174.66000366210938,2237.300048828125,2241.85009765625
2015-06-24,174.84500122070312,174.61700439453125,2238.60009765625,2252.25
2015-06-25,173.7550048828125,173.90499877929688,2269.800048828125,2269.14990234375
2015-06-26,172.97999572753906,173.86500549316406,2301.0,2305.550048828125
2015-06-29,172.7449951171875,171.08999633789062,2379.0,2384.85009765625
2015-06-30,170.44500732421875,170.43499755859375,2411.5,2440.75
2015-07-01,171.68899536132812,172.74000549316406,2420.60009765625,2408.25
2015-07-02,173.41000366210938,172.39500427246094,2396.550048828125,2419.300048828125
2015-07-03,172.55999755859375,172.24000549316406,2406.949951171875,2412.14990234375
2015-07-06,171.92999267578125,172.57000732421875,2470.0,2437.5
2015-07-07,174.5489959716797,172.0500030517578,2500.550048828125,2535.64990234375
2015-07-08,172.91000366210938,171.33700561523438,2492.75,2470.64990234375
2015-07-09,171.3300018310547,172.47000122070312,2444.0,2434.25
2015-07-10,172.24000549316406,171.63699340820312,2405.0,2379.0
2015-07-13,171.78500366210938,175.27999877929688,2310.75,2340.64990234375
2015-07-14,176.3300018310547,176.3719940185547,2327.64990234375,2304.25
2015-07-15,176.9949951171875,177.64999389648438,2297.75,2295.14990234375
2015-07-16,178.48500061035156,179.52999877929688,2295.14990234375,2286.050048828125
2015-07-17,179.59100341796875,180.30499267578125,2276.949951171875,2295.800048828125
2015-07-20,180.66000366210938,180.80999755859375,2295.800048828125,2268.5
2015-07-21,181.5050048828125,178.89999389648438,2249.0,2286.050048828125
2015-07-22,177.86000061035156,178.7100067138672,2302.949951171875,2319.85009765625
2015-07-23,178.0,177.3350067138672,2240.550048828125,2301.0
2015-07-24,176.9199981689453,176.0449981689453,2316.60009765625,2359.5
2015-07-27,174.44000244140625,171.75,2389.39990234375,2412.800048828125
2015-07-28,173.56500244140625,173.80499267578125,2392.0,2397.199951171875
2015-07-29,175.1739959716797,176.11000061035156,2333.5,2313.35009765625
2015-07-30,177.2949981689453,177.6300048828125,2336.10009765625,2335.449951171875
2015-07-31,177.66000366210938,176.49000549316406,2311.39990234375,2282.800048828125
2015-08-03,176.58999633789062,177.13999938964844,2332.85009765625,2325.699951171875
2015-08-04,176.4499969482422,176.38999938964844,2353.0,2344.550048828125
2015-08-05,177.60499572753906,179.10499572753906,2379.0,2312.699951171875
2015-08-06,177.3300018310547,176.07699584960938,2343.89990234375,2384.85009765625
2015-08-07,175.84500122070312,174.51199340820312,2392.0,2436.199951171875
2015-08-10,175.3350067138672,176.4550018310547,2360.800048828125,2319.199951171875
2015-08-11,176.33999633789062,173.70199584960938,2347.14990234375,2362.10009765625
2015-08-12,171.0,169.82000732421875,2423.199951171875,2410.85009765625
2015-08-13,173.8990020751953,172.6750030517578,2306.199951171875,2334.800048828125
2015-08-14,172.47500610351562,173.01199340820312,2354.300048828125,2348.449951171875
2015-08-17,174.65499877929688,174.72500610351562,2321.800048828125,2312.699951171875
2015-08-18,175.2100067138672,175.6820068359375,2288.0,2306.85009765625
2015-08-19,175.03500366210938,173.0290069580078,2340.0,2385.5
2015-08-20,172.27499389648438,169.4720001220703,2373.14990234375,2415.39990234375
2015-08-21,165.7899932861328,162.56700134277344,2522.0,2591.550048828125
2015-08-24,155.33999633789062,152.31500244140625,2808.0,2875.60009765625
2015-08-25,152.9199981689453,157.02000427246094,2916.550048828125,2750.14990234375
2015-08-26,152.30999755859375,153.5399932861328,2944.5,2969.199951171875
2015-08-27,159.0,162.33999633789062,2728.699951171875,2620.14990234375
2015-08-28,162.77000427246094,164.53199768066406,2600.0,2580.5
2015-08-31,164.0500030517578,163.08700561523438,2639.0,2632.5
2015-09-01,159.2100067138672,158.9219970703125,2731.300048828125,2767.050048828125
2015-09-02,158.63999938964844,158.5050048828125,2772.89990234375,2818.39990234375
2015-09-03,160.89100646972656,163.8800048828125,2719.60009765625,2679.949951171875
2015-09-04,161.22000122070312,159.85000610351562,2788.5,2850.89990234375
2015-09-07,161.50999450683594,160.29200744628906,2756.64990234375,2778.75
2015-09-08,161.6699981689453,161.23500061035156,2670.85009765625,2696.85009765625
2015-09-09,165.0,163.4600067138672,2563.60009765625,2618.199951171875
2015-09-10,161.00999450683594,159.77200317382812,2698.800048828125,2694.25
2015-09-11,159.9550018310547,158.6699981689453,2696.199951171875,2692.300048828125
2015-09-14,159.44500732421875,159.427001953125,2661.75,2653.300048828125
2015-09-15,160.05099487304688,161.43499755859375,2644.199951171875,2598.699951171875
2015-09-16,162.6699981689453,162.71499633789062,2548.0,2508.35009765625
2015-09-17,163.47999572753906,163.31700134277344,2492.10009765625,2477.800048828125
2015-09-18,161.27999877929688,160.35499572753906,2489.5,2553.199951171875
2015-09-21,160.02000427246094,162.9499969482422,2626.0,2569.449951171875
2015-09-22,160.5500030517578,160.5050048828125,2635.10009765625,2757.300048828125
2015-09-23,160.75999450683594,160.61500549316406,2750.800048828125,2732.60009765625
2015-09-24,159.7100067138672,157.11000061035156,2689.699951171875,2810.60009765625
2015-09-25,160.88999938964844,160.83900451660156,2722.199951171875,2679.949951171875
2015-09-28,160.55999755859375,156.27200317382812,2726.10009765625,2860.0
2015-09-29,153.89999389648438,155.1300048828125,2919.14990234375,2926.949951171875
2015-09-30,156.85000610351562,158.61000061035156,2770.300048828125,2834.0
2015-10-01,160.84500122070312,158.0050048828125,2770.300048828125,2811.89990234375
2015-10-02,159.97000122070312,157.36500549316406,2700.75,2807.35009765625
2015-10-05,160.88400268554688,163.0500030517578,2648.75,2536.949951171875
2015-10-06,163.6300048828125,162.81500244140625,2538.89990234375,2490.14990234375
2015-10-07,164.00100708007812,162.90499877929688,2489.5,2508.35009765625
2015-10-08,163.2100067138672,163.7469940185547,2484.300048828125,2458.949951171875
2015-10-09,165.32000732421875,164.19500732421875,2405.0,2345.85009765625
2015-10-12,164.2949981689453,164.26499938964844,2341.300048828125,2354.949951171875
2015-10-13,164.19000244140625,164.25999450683594,2355.60009765625,2334.14990234375
2015-10-14,162.36500549316406,161.4149932861328,2388.10009765625,2406.949951171875
2015-10-15,162.38900756835938,162.77000427246094,2373.800048828125,2379.0
2015-10-16,164.58999633789062,165.46499633789062,2304.89990234375,2305.550048828125
2015-10-19,165.64999389648438,166.13499450683594,2309.449951171875,2300.35009765625
2015-10-20,166.0800018310547,165.8769989013672,2288.0,2285.39990234375
2015-10-21,165.8300018310547,165.9949951171875,2282.800048828125,2286.050048828125
2015-10-22,165.0500030517578,169.68499755859375,2327.0,2280.85009765625
2015-10-23,171.80999755859375,173.77200317382812,2198.949951171875,2230.14990234375
2015-10-26,173.375,173.55999755859375,2282.800048828125,2213.89990234375
2015-10-27,173.10499572753906,172.85699462890625,2233.39990234375,2237.300048828125
2015-10-28,173.75,174.01499938964844,2219.10009765625,2169.050048828125
2015-10-29,176.72000122070312,176.3820037841797,2146.300048828125,2170.35009765625
2015-10-30,176.5399932861328,175.47000122070312,2145.0,2148.89990234375
2015-11-02,173.91000366210938,175.76699829101562,2185.300048828125,2146.300048828125
2015-11-03,176.99000549316406,178.06199645996094,2119.0,2126.800048828125
2015-11-04,178.75,179.17999267578125,2117.699951171875,2141.75
2015-11-05,179.52099609375,178.6750030517578,2137.199951171875,2161.25
2015-11-06,178.77499389648438,180.25,2146.300048828125,2207.39990234375
2015-11-09,180.41000366210938,178.3800048828125,2176.85009765625,2245.10009765625
2015-11-10,179.30999755859375,179.7969970703125,2230.800048828125,2256.14990234375
2015-11-11,179.94000244140625,179.4499969482422,2215.199951171875,2237.300048828125
2015-11-12,179.2220001220703,177.3800048828125,2245.10009765625,2284.75
2015-11-13,176.36000061035156,175.697998046875,2318.550048828125,2390.050048828125
2015-11-16,174.27000427246094,175.47000122070312,2444.0,2407.60009765625
2015-11-17,178.52000427246094,179.97500610351562,2329.60009765625,2289.300048828125
2015-11-18,178.47000122070312,180.197998046875,2285.39990234375,2295.14990234375
2015-11-19,181.44000244140625,179.78500366210938,2203.5,2199.60009765625
2015-11-20,180.7899932861328,182.3249969482422,2211.949951171875,2185.300048828125
2015-11-23,182.46499633789062,183.07000732421875,2212.60009765625,2195.699951171875
2015-11-24,182.01499938964844,181.4949951171875,2236.64990234375,2221.050048828125
2015-11-25,181.4250030517578,182.7449951171875,2194.39990234375,2204.14990234375
2015-11-26,183.05999755859375,183.63999938964844,2189.199951171875,2178.800048828125
2015-11-27,182.49000549316406,183.2550048828125,2205.449951171875,2201.550048828125
2015-11-30,184.8300018310547,183.2830047607422,2228.85009765625,2227.550048828125
2015-12-01,183.5399932861328,182.87100219726562,2211.949951171875,2193.10009765625
2015-12-02,183.65499877929688,184.02000427246094,2159.300048828125,2185.949951171875
2015-12-03,183.33999633789062,177.0800018310547,2217.800048828125,2187.25
2015-12-04,176.06500244140625,176.94000244140625,2229.5,2189.199951171875
2015-12-07,178.27499389648438,177.25,2145.64990234375,2212.60009765625
2015-12-08,177.35000610351562,176.18499755859375,2243.14990234375,2207.39990234375
2015-12-09,175.75999450683594,174.6300048828125,2207.39990234375,2184.64990234375
2015-12-10,173.18499755859375,174.4499969482422,2238.60009765625,2221.050048828125
2015-12-11,174.01499938964844,171.09500122070312,2236.0,2320.5
2015-12-14,171.69500732421875,167.99000549316406,2320.5,2392.0
2015-12-15,170.1300048828125,173.89500427246094,2283.449951171875,2255.5
2015-12-16,174.32000732421875,173.94000244140625,2236.64990234375,2246.39990234375
2015-12-17,177.0,176.13999938964844,2247.699951171875,2255.5
2015-12-18,173.27999877929688,173.27000427246094,2336.75,2336.75
2015-12-21,171.82000732421875,170.64999389648438,2364.050048828125,2373.800048828125
2015-12-22,172.73500061035156,171.5,2265.25,2302.300048828125
2015-12-23,173.80499267578125,175.75,2264.60009765625,2210.0
2015-12-28,174.4600067138672,173.0850067138672,2197.0,2222.35009765625
2015-12-29,174.50999450683594,177.0399932861328,2158.0,2139.800048828125
2015-12-30,176.58999633789062,176.5399932861328,2134.60009765625,2146.949951171875
2016-01-04,171.8800048828125,171.9499969482422,2275.0,2424.5
2016-01-05,173.55999755859375,174.5800018310547,2414.10009765625,2369.25
2016-01-06,173.49000549316406,172.8300018310547,2411.5,2412.14990234375
2016-01-07,169.33999633789062,168.65499877929688,2509.0,2503.14990234375
2016-01-08,167.97000122070312,164.94000244140625,2504.449951171875,2626.64990234375
2016-01-11,164.42999267578125,163.5590057373047,2721.550048828125,2678.0
2016-01-12,163.4199981689453,165.26499938964844,2729.35009765625,2670.199951171875
2016-01-13,167.58999633789062,166.05999755859375,2557.75,2624.050048828125
2016-01-14,163.25,162.94500732421875,2790.449951171875,2745.60009765625
2016-01-15,163.4250030517578,159.6999969482422,2730.0,2802.14990234375
2016-01-18,161.16000366210938,160.58999633789062,2874.949951171875,2839.199951171875
2016-01-19,163.6199951171875,161.49000549316406,2694.25,2776.800048828125
2016-01-20,157.27000427246094,156.75,2808.0,3034.85009765625
2016-01-21,158.1300048828125,161.00999450683594,2989.35009765625,2885.35009765625
2016-01-22,162.30999755859375,163.2100067138672,2743.64990234375,2761.85009765625
2016-01-25,163.66000366210938,162.7030029296875,2776.800048828125,2767.699951171875
2016-01-26,159.75999450683594,162.50999450683594,2895.10009765625,2741.050048828125
2016-01-27,161.8300018310547,162.906005859375,2749.5,2726.75
2016-01-28,162.14999389648438,160.19000244140625,2717.64990234375,2752.75
2016-01-29,162.97000122070312,164.8800048828125,2859.35009765625,2675.39990234375
2016-02-01,165.5399932861328,165.21400451660156,2626.0,2579.85009765625
2016-02-02,164.8699951171875,163.7100067138672,2587.0,2642.89990234375
2016-02-03,162.83999633789062,158.89500427246094,2662.39990234375,2689.050048828125
2016-02-04,161.1699981689453,158.83999633789062,2563.60009765625,2583.10009765625
2016-02-05,158.80999755859375,157.74000549316406,2577.25,2702.050048828125
2016-02-08,157.6300048828125,153.24000549316406,2730.0,2884.699951171875
2016-02-09,154.36000061035156,152.38499450683594,2795.64990234375,2776.14990234375
2016-02-10,153.3800048828125,154.6699981689453,2767.050048828125,2755.35009765625
2016-02-11,152.3000030517578,148.60499572753906,2858.050048828125,2939.949951171875
2016-02-12,151.6999969482422,154.38499450683594,2860.0,2776.14990234375
2016-02-15,156.11000061035156,157.77499389648438,2628.60009765625,2659.14990234375
2016-02-16,158.1300048828125,157.44500732421875,2627.300048828125,2689.699951171875
2016-02-17,157.58999633789062,161.10000610351562,2601.300048828125,2510.300048828125
2016-02-18,161.6999969482422,161.41000366210938,2496.64990234375,2530.449951171875
2016-02-19,161.02000427246094,160.69500732421875,2562.300048828125,2540.199951171875
2016-02-22,162.7899932861328,164.22999572753906,2470.0,2455.699951171875
2016-02-23,163.22000122070312,162.6999969482422,2442.050048828125,2533.699951171875
2016-02-24,162.97999572753906,160.1999969482422,2533.050048828125,2626.64990234375
2016-02-25,163.33999633789062,163.35000610351562,2502.5,2490.14990234375
2016-02-26,165.61000061035156,166.6999969482422,2405.0,2421.89990234375
2016-02-29,164.3300018310547,167.93499755859375,2496.0,2445.949951171875
2016-03-01,166.2100067138672,168.55499267578125,2483.0,2417.35009765625
2016-03-02,169.63999938964844,170.3249969482422,2340.64990234375,2345.199951171875
2016-03-03,170.25999450683594,168.6199951171875,2271.75,2321.14990234375
2016-03-04,169.75999450683594,169.57000732421875,2272.39990234375,2225.60009765625
2016-03-07,169.41000366210938,169.72500610351562,2255.5,2241.199951171875
2016-03-08,168.0500030517578,167.80499267578125,2267.85009765625,2269.800048828125
